run_accession	accession	sample_accession	study_accession	collection_date	collection_date_submitted	country	first_created	instrument_platform	instrument_model	tax_id	strain	fastq_bytes	fastq_ftp	fastq_md5
SRR15109171	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	22619516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/071/SRR15109171/SRR15109171.fastq.gz	8f95fae46af40e338504e7100cd510bf
SRR15109172	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	6473800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/072/SRR15109172/SRR15109172.fastq.gz	ccf1435dd676cd510efcf1e2a2a27e8b
SRR15109173	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	18500147	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/073/SRR15109173/SRR15109173.fastq.gz	f688bd89216bfa666a296909aab51e8a
SRR15109174	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	275475513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/074/SRR15109174/SRR15109174.fastq.gz	5a5e9919263135ef034df2b717935bcc
SRR15109175	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	62604369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/075/SRR15109175/SRR15109175.fastq.gz	9a0edefd20577cc5e02c1cd7b02b1d63
SRR15109176	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	28712354	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/076/SRR15109176/SRR15109176.fastq.gz	044d4c98353a7ac73cbcbd04ab2ffd4f
SRR15109177	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	39573760	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/077/SRR15109177/SRR15109177.fastq.gz	42ba960b02883400588e6db449638be6
SRR15109178	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	276728781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/078/SRR15109178/SRR15109178.fastq.gz	50594cfaa11f9b1a9d140bd3e7c9ec0c
SRR15109179	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	30193942	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/079/SRR15109179/SRR15109179.fastq.gz	ce75c83fa0f067c48e5642fe0b56e10e
SRR15109180	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	89688500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/080/SRR15109180/SRR15109180.fastq.gz	1beb684471c2c576eae762d25b634ffb
SRR15109181	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	29491224	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/081/SRR15109181/SRR15109181.fastq.gz	bd3c2560fcadadd5ce406c7f8637b0d7
SRR15109182	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	47623699	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/082/SRR15109182/SRR15109182.fastq.gz	3464955c9bc1599cb9933dd68d4d8b00
SRR15109183	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	290047614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/083/SRR15109183/SRR15109183.fastq.gz	842193c6564d3fc8bd3d3b0491ceb75f
SRR15109184	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	95478157	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/084/SRR15109184/SRR15109184.fastq.gz	356779a962abb36bf78433875152fa92
SRR15109185	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	33378804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/085/SRR15109185/SRR15109185.fastq.gz	f7056a0d838fde90a21fc91243c78a32
SRR15109186	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	65140595	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/086/SRR15109186/SRR15109186.fastq.gz	953bb77b10ee2eb972ec9e47ce9f7193
SRR15109187	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	231157211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/087/SRR15109187/SRR15109187.fastq.gz	614120522dd58533baf3b9672e09005c
SRR15109188	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	969384	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/088/SRR15109188/SRR15109188.fastq.gz	e81e257be5886f7988c540822f657eb6
SRR15109189	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	7909112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/089/SRR15109189/SRR15109189.fastq.gz	85ddbde7841170970ce7e54516ff6e6f
SRR15109190	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	14361198	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/090/SRR15109190/SRR15109190.fastq.gz	c3bcf946750ad2c14eb4fcae543aebcb
SRR15109191	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	6718112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/091/SRR15109191/SRR15109191.fastq.gz	d8ec5d95daba40bace856e784c9b3ac8
SRR15109192	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	313146886	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/092/SRR15109192/SRR15109192.fastq.gz	bfe6c5e8a63d0562cd1fe51f73ea641e
SRR15109193	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	1162060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/093/SRR15109193/SRR15109193.fastq.gz	f7473d8ffef13fb90971b6df3120c444
SRR15109194	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	24035652	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/094/SRR15109194/SRR15109194.fastq.gz	66d709d3ff2522a5e256dc8a139d1237
SRR15109195	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	8507944	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/095/SRR15109195/SRR15109195.fastq.gz	3c8fc3cb991a5ccae0ec3c09813e9a2a
SRR15109196	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	328957009	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/096/SRR15109196/SRR15109196.fastq.gz	578fc82c11f14a7dbbe23b3b99c1ed63
SRR15109197	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	420396	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/097/SRR15109197/SRR15109197.fastq.gz	56f6787bc5982f0893e5298625a622e6
SRR15109198	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	414990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/098/SRR15109198/SRR15109198.fastq.gz	d51dfc8a5492c5a5bc6da07e5dc71c44
SRR15109199	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17382590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/099/SRR15109199/SRR15109199.fastq.gz	d49a4a39664b731db0cce50e2c7e59c8
SRR15109200	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	299740214	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/000/SRR15109200/SRR15109200.fastq.gz	675b9d5fdd0981f2095b37e485195dc9
SRR15109201	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	115797797	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/001/SRR15109201/SRR15109201.fastq.gz	b6816a7c0e8ed5e0ac1b52afc0e39a61
SRR15109202	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	532794	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/002/SRR15109202/SRR15109202.fastq.gz	a4f646e5904bb8474f87493a9413c3f4
SRR15109203	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	2458296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/003/SRR15109203/SRR15109203.fastq.gz	0318cefd9711347dfbec0f6f32e3d392
SRR15109204	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17562680	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/004/SRR15109204/SRR15109204.fastq.gz	ca303fd2f9b22144374d70d17d5f805b
SRR15109205	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	319750042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/005/SRR15109205/SRR15109205.fastq.gz	5df79685f0d9e799d182078efd2f5b7b
SRR15109206	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	118611593	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/006/SRR15109206/SRR15109206.fastq.gz	f87a44c8327560f1ff9d6f7b15730862
SRR15109207	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17860833	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/007/SRR15109207/SRR15109207.fastq.gz	a204edcfa7016e27b4b49c8c2df1d750
SRR15109208	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	15361020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/008/SRR15109208/SRR15109208.fastq.gz	30bc025583323e66eba1961f3738a862
SRR15109209	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	29189997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/009/SRR15109209/SRR15109209.fastq.gz	32f125794cfafddf39e23a7b1d4cb595
SRR15109210	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	53564718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/010/SRR15109210/SRR15109210.fastq.gz	7796b8bf659be311cbad39a3d9441c5e
SRR15109211	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	74588348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/011/SRR15109211/SRR15109211.fastq.gz	b663ce72bfab444066336122f4d1b023
SRR15109212	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	60970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/012/SRR15109212/SRR15109212.fastq.gz	3f02c36e5b9f089afcae823be236eda0
SRR15109213	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	2313673	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/013/SRR15109213/SRR15109213.fastq.gz	788dd4ba85e4e532b5bf1da9b892d457
SRR15109214	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	6046177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/014/SRR15109214/SRR15109214.fastq.gz	cefbc7fe29611d73699257c759a19bbf
SRR15109215	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	300771686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/015/SRR15109215/SRR15109215.fastq.gz	fcbc09b12cb67a6d7af1d60be7752cfa
SRR15109216	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	27025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/016/SRR15109216/SRR15109216.fastq.gz	4be054b663cbeb949db4d21e3327ba4c
SRR15109217	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	1408907	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/017/SRR15109217/SRR15109217.fastq.gz	42409320eeb9832662f9c90fabeaba49
SRR15109218	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	17202694	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/018/SRR15109218/SRR15109218.fastq.gz	06f32d8f12c3a8dad4b60a0bdba06f4a
SRR15109219	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	349271744	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/019/SRR15109219/SRR15109219.fastq.gz	83c01e6aeee564b192d145845ad8f772
SRR15109220	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	160444609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/020/SRR15109220/SRR15109220.fastq.gz	5cfc7982081f7971d550d6b5a1504996
SRR15109221	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	102963929	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/021/SRR15109221/SRR15109221.fastq.gz	5d5d21f3e16316e819728c9c7b4f8a64
SRR15109222	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	257516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/022/SRR15109222/SRR15109222.fastq.gz	5bd7d842f0a1b905cb20c61af909d2e1
SRR15109223	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	1792783	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/023/SRR15109223/SRR15109223.fastq.gz	1767ffb791a46b63f3b82a0b97c789ad
SRR15109224	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	52917043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/024/SRR15109224/SRR15109224.fastq.gz	9db07f5100e8b8eee5673c8dd4df0232
SRR15109225	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	339148477	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/025/SRR15109225/SRR15109225.fastq.gz	2db509850f80b87b3e07c6a612a8c100
SRR15109226	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	608847	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/026/SRR15109226/SRR15109226.fastq.gz	245ba9b4142a505ceed4a7271231305f
SRR15109227	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	22581930	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/027/SRR15109227/SRR15109227.fastq.gz	c626004ad668a58cd855d44d899bb38b
SRR15109228	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	64521750	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/028/SRR15109228/SRR15109228.fastq.gz	67bbfd1521dd66ffaeafa70ab58fd722
SRR15109229	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	267919003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/029/SRR15109229/SRR15109229.fastq.gz	c660c345b417e5cd89247fa5909e95ae
SRR15109230	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	22983705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/030/SRR15109230/SRR15109230.fastq.gz	34bfa3ae0f87cb2ec945f7331a2dae6b
SRR15109231	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	47968069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/031/SRR15109231/SRR15109231.fastq.gz	771c1dcb7cca3edb4ae46fb701be8d70
SRR15109232	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	169148122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/032/SRR15109232/SRR15109232.fastq.gz	7f5f02ddb8b88af914764beab370dad7
SRR15109233	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	22839755	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/033/SRR15109233/SRR15109233.fastq.gz	227c229fa994b883d32faf3b9484c1fb
SRR15109234	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	151404226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/034/SRR15109234/SRR15109234.fastq.gz	041f579652af2e2805aafe702e1316da
SRR15109235	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	72047202	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/035/SRR15109235/SRR15109235.fastq.gz	065790242a9ea10b1962318ffae3c187
SRR15109236	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	30730609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/036/SRR15109236/SRR15109236.fastq.gz	ad08356192df61c2e87f782062d5ad42
SRR15109237	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	21438442	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/037/SRR15109237/SRR15109237.fastq.gz	d2bf521629279b089e6866fb1f716cd0
SRR15109238	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	2245962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/038/SRR15109238/SRR15109238.fastq.gz	f69bb9eb2176469944e40340495d8e80
SRR15109239	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	18405119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/039/SRR15109239/SRR15109239.fastq.gz	ad6fc3428142f1bf2f3b70aa52cdeded
SRR15109240	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	18652151	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/040/SRR15109240/SRR15109240.fastq.gz	0e2069c343a025547c3ca79cc156c243
SRR15109241	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	311019283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/041/SRR15109241/SRR15109241.fastq.gz	bf941232ec4b4bd57b8d2af16c06578a
SRR15109242	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	13341103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/042/SRR15109242/SRR15109242.fastq.gz	70cfc3e2983cda3a4a8021b9433aa26a
SRR15109243	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	19332330	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/043/SRR15109243/SRR15109243.fastq.gz	ededb5b03e7533f4778e5c1c03e8edf4
SRR15109244	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	165160383	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/044/SRR15109244/SRR15109244.fastq.gz	7105df41a3b099dfc00bbf4b4736ff0d
SRR15109245	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	22385474	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/045/SRR15109245/SRR15109245.fastq.gz	9269858b0c068b0ddc372f8067d04efa
SRR15109246	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	293310286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/046/SRR15109246/SRR15109246.fastq.gz	bb16e79200c9c7a56af789dfed21f6be
SRR15109247	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	48684284	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/047/SRR15109247/SRR15109247.fastq.gz	f8bc2835337b901bf91b60b86382aaf6
SRR15109248	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	14415660	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/048/SRR15109248/SRR15109248.fastq.gz	ce23659b66da78fcc3193c57a75e88c4
SRR15109249	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	61712200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/049/SRR15109249/SRR15109249.fastq.gz	7f8f961c79ffd1d7814e8b06f3a6a194
SRR15109250	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	281418103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/050/SRR15109250/SRR15109250.fastq.gz	89a9f7016eeac6eabd15bb38f9afa97d
SRR15109251	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	40591636	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/051/SRR15109251/SRR15109251.fastq.gz	99eb086f94388242cb00b62d07599f30
SRR15109252	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	27276036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/052/SRR15109252/SRR15109252.fastq.gz	aab21bff39b391f6d8d57d593e399a38
SRR15109253	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	97342716	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/053/SRR15109253/SRR15109253.fastq.gz	9699f3d560d6bb53ee332517357bf769
SRR15109254	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	172301931	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/054/SRR15109254/SRR15109254.fastq.gz	c50fc153d8c1cf223e286848cff2f9f1
SRR15109255	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	33162811	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/055/SRR15109255/SRR15109255.fastq.gz	9f596ad6625893c124f7bde3d00b6aec
SRR15109256	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	662141	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/056/SRR15109256/SRR15109256.fastq.gz	fe96a61a38bf0031b446431750501d69
SRR15109257	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	3530486	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/057/SRR15109257/SRR15109257.fastq.gz	95cb2bdff001fb9c9335bc31439675c0
SRR15109258	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	4745663	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/058/SRR15109258/SRR15109258.fastq.gz	180376b30ae97550760a9bf77e7dac70
SRR15109259	SAMN20174027	SAMN20174027	PRJNA714677	2021-01-01	2021	USA	2021-07-14	ILLUMINA	Illumina HiSeq 2500	694009	various	252109506	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/059/SRR15109259/SRR15109259.fastq.gz	da16cbbe5ad75a256a3e99fb27751d88
